# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1559193244.88096 0.147536 -30.607957 -0.941924 0.009630 0.007986 -0.700297 0.713742 0.0000052417 0.0000000027 -0.0000098519 0.0000048724 0.0000009045 0.0004020154 0.3800097301 0.0018310578 0.0000182880 0.0081802202 0.0001966415 0.0077513460
1559193244.98077 0.158462 -31.163230 -0.967176 0.008413 0.006970 -0.700653 0.713419 0.0000051826 0.0000000072 -0.0000086085 0.0000048737 0.0000007942 0.0004020780 0.3939932025 0.0019788671 0.0000168358 0.0083146495 0.0001896381 0.0079407653
1559193245.08065 0.170239 -31.739863 -0.988983 0.007600 0.008132 -0.700631 0.713437 0.0000051907 0.0000000303 -0.0000088029 0.0000048749 -0.0000003199 0.0004020771 0.4082347525 0.0021611115 0.0000158589 0.0085107206 0.0001941348 0.0081357606
1559193245.18290 0.180996 -32.323265 -1.004800 0.008832 0.009794 -0.700772 0.713263 0.0000052708 0.0000000362 -0.0000104644 0.0000048758 -0.0000005752 0.0004020012 0.4236335544 0.0023354085 0.0000148390 0.0086966039 0.0002001070 0.0083452579
1559193245.28072 0.185035 -32.894276 -1.014258 0.010714 0.010812 -0.700807 0.713189 0.0000053601 0.0000000216 -0.0000120697 0.0000048747 -0.0000000879 0.0004019159 0.4383806894 0.0024570839 0.0000163996 0.0088682410 0.0002065223 0.0085467068
1559193245.38075 0.189703 -33.499719 -1.028576 0.012017 0.010651 -0.700884 0.713094 0.0000053993 -0.0000000057 -0.0000126895 0.0000048753 0.0000007658 0.0004018800 0.4539806823 0.0025473709 0.0000194866 0.0089195867 0.0002038931 0.0087594777
1559193245.48084 0.192424 -34.088473 -1.049517 0.012008 0.010098 -0.701102 0.712888 0.0000053784 -0.0000000162 -0.0000123622 0.0000048750 0.0000010381 0.0004019038 0.4705194438 0.0027013387 0.0000234042 0.0091302031 0.0002117252 0.0089856299
1559193245.58168 0.196673 -34.685681 -1.074752 0.011712 0.009146 -0.701369 0.712643 0.0000053392 -0.0000000262 -0.0000116798 0.0000048785 0.0000013989 0.0004019481 0.4869991552 0.0027865670 0.0000267312 0.0093602517 0.0002193358 0.0092134636
1559193245.68169 0.195417 -35.289041 -1.101964 0.012171 0.007666 -0.701543 0.712482 0.0000053026 -0.0000000554 -0.0000110741 0.0000048885 0.0000024571 0.0004019771 0.5038036040 0.0028478622 0.0000294236 0.0095615374 0.0002243267 0.0094437645
1559193245.78120 0.192202 -35.889389 -1.125511 0.013513 0.006161 -0.701747 0.712271 0.0000052968 -0.0000001008 -0.0000109809 0.0000049145 0.0000040566 0.0004019606 0.5211498067 0.0028440071 0.0000326878 0.0097716389 0.0002332758 0.0096822931
1559193245.88128 0.191657 -36.500196 -1.146336 0.014469 0.005409 -0.702036 0.711973 0.0000053031 -0.0000001304 -0.0000110952 0.0000049361 0.0000050130 0.0004019376 0.5388302483 0.0028810423 0.0000361328 0.0099863369 0.0002427376 0.0099256713
1559193245.98115 0.192103 -37.108745 -1.166022 0.014975 0.004658 -0.702345 0.711664 0.0000052990 -0.0000001482 -0.0000109532 0.0000049575 0.0000057105 0.0004019318 0.5569659284 0.0029367092 0.0000400116 0.0102437591 0.0002523505 0.0101770181
1559193246.08105 0.189370 -37.723264 -1.186767 0.016309 0.003132 -0.702489 0.711501 0.0000052802 -0.0000001923 -0.0000108375 0.0000050090 0.0000073447 0.0004018877 0.5753795517 0.0029016288 0.0000343355 0.0103394887 0.0002591329 0.0104232950
1559193246.18120 0.180015 -38.345668 -1.208167 0.019178 0.000571 -0.702631 0.711295 0.0000052890 -0.0000002794 -0.0000109725 0.0000051461 0.0000103794 0.0004017501 0.5943670333 0.0028479524 0.0000341241 0.0105810135 0.0002644990 0.0106820943
1559193246.28116 0.179951 -38.962235 -1.228792 0.020240 -0.000248 -0.702710 0.711188 0.0000052961 -0.0000003158 -0.0000111337 0.0000052068 0.0000114853 0.0004016844 0.6138168733 0.0028076894 0.0000329193 0.0107602795 0.0002670518 0.0109452961
1559193246.38098 0.187256 -39.600910 -1.251454 0.018132 0.000892 -0.702643 0.711311 0.0000052642 -0.0000002497 -0.0000105795 0.0000051088 0.0000096225 0.0004018177 0.6332984178 0.0030155761 0.0000316477 0.0109354574 0.0002626797 0.0112085389
1559193246.48070 0.200050 -40.222236 -1.274342 0.014561 0.001486 -0.702497 0.711536 0.0000051793 -0.0000001583 -0.0000089167 0.0000050096 0.0000073166 0.0004020005 0.6537662656 0.0032553106 0.0000280657 0.0110150028 0.0002525234 0.0114820751
1559193246.58082 0.207896 -40.855674 -1.298980 0.012678 0.001190 -0.702043 0.712021 0.0000051261 -0.0000001190 -0.0000076914 0.0000049812 0.0000064653 0.0004020826 0.6742035396 0.0034042444 0.0000282416 0.0112220278 0.0002518448 0.0117599789
1559193246.68070 0.204338 -41.502363 -1.320097 0.013074 0.000333 -0.701140 0.712903 0.0000051177 -0.0000001253 -0.0000074122 0.0000050040 0.0000070952 0.0004020730 0.6954339549 0.0034669124 0.0000300161 0.0114619121 0.0002580723 0.0120500762
1559193246.78070 0.200478 -42.148811 -1.340874 0.015753 -0.000262 -0.700286 0.713688 0.0000051656 -0.0000001843 -0.0000085491 0.0000050815 0.0000089556 0.0004019530 0.7174780227 0.0034658979 0.0000299938 0.0117429397 0.0002645338 0.0123507159
1559193246.88073 0.208732 -42.796261 -1.353613 0.017297 0.002488 -0.699688 0.714235 0.0000052858 -0.0000002214 -0.0000109740 0.0000050558 0.0000083287 0.0004018611 0.7397838774 0.0036439278 0.0000321757 0.0119910108 0.0002779910 0.0126586089
1559193246.98144 0.224474 -43.435743 -1.360805 0.017058 0.006330 -0.698935 0.714953 0.0000054070 -0.0000001894 -0.0000130166 0.0000049739 0.0000060417 0.0004018194 0.7625811237 0.0039578461 0.0000261281 0.0121413546 0.0002679698 0.0129619225
1559193247.08031 0.237658 -44.073000 -1.380771 0.016597 0.006792 -0.698202 0.715677 0.0000053968 -0.0000001755 -0.0000130098 0.0000049569 0.0000055761 0.0004018301 0.7845218340 0.0042386127 0.0000280020 0.0122537982 0.0002669112 0.0132558361
1559193247.18026 0.243678 -44.724434 -1.409806 0.017164 0.004266 -0.697551 0.716317 0.0000053259 -0.0000002115 -0.0000118859 0.0000050134 0.0000073290 0.0004018408 0.8075711437 0.0043887505 0.0000269020 0.0123841542 0.0002558421 0.0135653208
1559193247.28034 0.247330 -45.361543 -1.437518 0.017134 0.001694 -0.696752 0.717105 0.0000052436 -0.0000002206 -0.0000104312 0.0000050690 0.0000087066 0.0004018639 0.8314137516 0.0045242611 0.0000267780 0.0125245374 0.0002442887 0.0138863806
1559193247.38045 0.255912 -46.007442 -1.463164 0.016948 -0.000455 -0.696156 0.717690 0.0000051763 -0.0000002162 -0.0000090618 0.0000051218 0.0000098145 0.0004018751 0.8550372277 0.0047587392 0.0000256726 0.0127079364 0.0002359145 0.0142055048
1559193247.48045 0.268178 -46.679907 -1.482681 0.016591 -0.000837 -0.695768 0.718074 0.0000051517 -0.0000002074 -0.0000085970 0.0000051242 0.0000098532 0.0004018891 0.8793991967 0.0051224582 0.0000290031 0.0129532215 0.0002413098 0.0145358527
1559193247.58061 0.280239 -47.337798 -1.501466 0.015459 -0.001063 -0.695030 0.718814 0.0000051238 -0.0000001790 -0.0000078864 0.0000050999 0.0000092970 0.0004019407 0.9050324585 0.0054335536 0.0000309049 0.0132120905 0.0002419980 0.0148841120
1559193247.68036 0.292495 -47.997091 -1.520766 0.014437 -0.001872 -0.694377 0.719464 0.0000050853 -0.0000001534 -0.0000068489 0.0000050955 0.0000091618 0.0004019803 0.9303416010 0.0057462962 0.0000320817 0.0134618107 0.0002415077 0.0152281811
1559193247.78038 0.312240 -48.662903 -1.538863 0.012996 -0.003200 -0.693852 0.719994 0.0000050402 -0.0000001180 -0.0000053355 0.0000050962 0.0000091074 0.0004020386 0.9561791672 0.0061084579 0.0000368946 0.0137541342 0.0002468091 0.0155816048
1559193247.88029 0.334243 -49.329941 -1.556560 0.011017 -0.005177 -0.693383 0.720466 0.0000049948 -0.0000000669 -0.0000031085 0.0000051003 0.0000091106 0.0004020952 0.9824890196 0.0065801992 0.0000383899 0.0140080399 0.0002372111 0.0159378673
1559193247.98022 0.355585 -50.005457 -1.570667 0.008327 -0.006834 -0.692902 0.720951 0.0000049749 -0.0000000092 -0.0000006708 0.0000050765 0.0000084568 0.0004021570 1.0092773893 0.0071332451 0.0000446533 0.0143580384 0.0002411280 0.0163049644
1559193248.08006 0.381060 -50.687020 -1.581241 0.006231 -0.008309 -0.692664 0.721185 0.0000049796 0.0000000321 0.0000013318 0.0000050659 0.0000080957 0.0004021779 1.0368531512 0.0077132169 0.0000491715 0.0146873570 0.0002393864 0.0166794229
1559193248.18020 0.406396 -51.369764 -1.587146 0.004970 -0.007782 -0.692365 0.721489 0.0000049803 0.0000000342 0.0000017464 0.0000050293 0.0000070499 0.0004022238 1.0652016778 0.0084010129 0.0000554177 0.0150445339 0.0002453193 0.0170655551
1559193248.28007 0.431337 -52.061001 -1.587624 0.006342 -0.005935 -0.692144 0.721708 0.0000049712 0.0000000002 -0.0000000706 0.0000050244 0.0000068280 0.0004022480 1.0940056665 0.0090020202 0.0000608957 0.0153979754 0.0002486182 0.0174574486
1559193248.38030 0.456378 -52.776574 -1.584669 0.009196 -0.003111 -0.692052 0.721782 0.0000049974 -0.0000000566 -0.0000032323 0.0000050295 0.0000068861 0.0004022295 1.1235631167 0.0096423862 0.0000663542 0.0156907218 0.0002498724 0.0178599017
1559193248.48024 0.483139 -53.479406 -1.581389 0.012213 -0.000715 -0.692003 0.721791 0.0000050658 -0.0000001215 -0.0000062875 0.0000050440 0.0000073101 0.0004021514 1.1543535493 0.0102820832 0.0000529071 0.0158911792 0.0002314478 0.0182494651
1559193248.58017 0.511804 -54.192549 -1.589092 0.013222 0.000670 -0.691971 0.721803 0.0000051124 -0.0000001456 -0.0000076362 0.0000050395 0.0000071789 0.0004021191 1.1847328188 0.0110265033 0.0000565310 0.0161352870 0.0002281311 0.0186534783
1559193248.67997 0.539395 -54.904648 -1.608499 0.012499 0.000718 -0.691864 0.721919 0.0000051010 -0.0000001324 -0.0000072921 0.0000050266 0.0000067216 0.0004021591 1.2160854207 0.0118211115 0.0000669892 0.0163475449 0.0002128372 0.0190792401
1559193248.78120 0.570464 -55.625954 -1.630852 0.012160 -0.000268 -0.691917 0.721874 0.0000050771 -0.0000001263 -0.0000065345 0.0000050420 0.0000070528 0.0004021852 1.2483614522 0.0126055089 0.0000753175 0.0167266765 0.0002178779 0.0195195064
1559193248.87995 0.587588 -56.361499 -1.656676 0.012817 -0.000986 -0.692046 0.721739 0.0000050624 -0.0000001418 -0.0000063741 0.0000050676 0.0000077566 0.0004021745 1.2802665064 0.0134246997 0.0000632552 0.0170716057 0.0002217525 0.0199226437
1559193248.98002 0.614301 -57.096456 -1.673083 0.013293 -0.000284 -0.692145 0.721636 0.0000050874 -0.0000001582 -0.0000071310 0.0000050645 0.0000076709 0.0004021629 1.3145660500 0.0139994273 0.0000601458 0.0173348608 0.0002095259 0.0203692177
1559193249.08026 0.637239 -57.826946 -1.682549 0.014031 0.000620 -0.692296 0.721477 0.0000051197 -0.0000001789 -0.0000080598 0.0000050589 0.0000075672 0.0004021425 1.3487568836 0.0147883747 0.0000505798 0.0175024631 0.0001863369 0.0208069122
1559193249.18003 0.659671 -58.550691 -1.696043 0.015360 0.000580 -0.692580 0.721177 0.0000051495 -0.0000002107 -0.0000087759 0.0000050942 0.0000083694 0.0004020914 1.3829807134 0.0154834824 0.0000562924 0.0177948296 0.0001966145 0.0212704958
1559193249.27998 0.681393 -59.275663 -1.713418 0.015422 0.000634 -0.692682 0.721078 0.0000051544 -0.0000002138 -0.0000088615 0.0000050972 0.0000083698 0.0004020994 1.4173421770 0.0161830842 0.0000636320 0.0181670886 0.0002057565 0.0217397726
1559193249.38011 0.704285 -59.987873 -1.730873 0.015635 0.000291 -0.692894 0.720870 0.0000051485 -0.0000002209 -0.0000088062 0.0000051096 0.0000086596 0.0004021002 1.4522932420 0.0169048159 0.0000668311 0.0182587535 0.0002055366 0.0222086361
1559193249.48006 0.730056 -60.713958 -1.748582 0.015470 0.000273 -0.693152 0.720626 0.0000051491 -0.0000002178 -0.0000087023 0.0000051116 0.0000086078 0.0004021197 1.4868675741 0.0176913339 0.0000748236 0.0186738680 0.0002112377 0.0226834961
1559193249.58018 0.753945 -61.443960 -1.766358 0.014800 0.000525 -0.693343 0.720455 0.0000051453 -0.0000002016 -0.0000084765 0.0000050952 0.0000080896 0.0004021643 1.5226850051 0.0185431608 0.0000834390 0.0191022871 0.0002186016 0.0231755733
1559193249.67998 0.776892 -62.171127 -1.781772 0.014694 0.000435 -0.693489 0.720317 0.0000051452 -0.0000001978 -0.0000083797 0.0000050984 0.0000080576 0.0004021821 1.5589971743 0.0193218558 0.0000922597 0.0194455817 0.0002281221 0.0236721997
1559193249.78015 0.797600 -62.880243 -1.796381 0.015182 -0.000343 -0.693713 0.720092 0.0000051297 -0.0000002161 -0.0000082203 0.0000051246 0.0000087576 0.0004021705 1.5957713786 0.0200477678 0.0000812988 0.0195460844 0.0002195727 0.0241338386
1559193249.88014 0.817551 -63.586098 -1.812472 0.015262 -0.000358 -0.693966 0.719846 0.0000051296 -0.0000002199 -0.0000082658 0.0000051253 0.0000087711 0.0004021799 1.6318760510 0.0208268893 0.0000813386 0.0197841424 0.0002124536 0.0246097329
1559193249.98015 0.847009 -64.332139 -1.824830 0.014708 0.000232 -0.694215 0.719618 0.0000051277 -0.0000002117 -0.0000082897 0.0000051056 0.0000082704 0.0004022124 1.6682369929 0.0216205034 0.0000883331 0.0201107477 0.0002317317 0.0251031130
1559193250.08022 0.870286 -65.066208 -1.836521 0.014322 0.000681 -0.694426 0.719422 0.0000051312 -0.0000002015 -0.0000083206 0.0000050856 0.0000077147 0.0004022459 1.7071895535 0.0226522828 0.0000913353 0.0204316132 0.0002216362 0.0256223496
1559193250.18012 0.896071 -65.795827 -1.849932 0.014547 0.000192 -0.694632 0.719218 0.0000051223 -0.0000002120 -0.0000082053 0.0000051044 0.0000081706 0.0004022439 1.7458540373 0.0234659227 0.0000937206 0.0207240899 0.0002398320 0.0261415723
1559193250.28028 0.916830 -66.525599 -1.867336 0.013495 0.000586 -0.694743 0.719131 0.0000051116 -0.0000001874 -0.0000078226 0.0000050712 0.0000072689 0.0004023072 1.7848282404 0.0244326302 0.0000880429 0.0209637152 0.0002115225 0.0266485669
1559193250.38025 0.939448 -67.255770 -1.883662 0.012226 0.001318 -0.694764 0.719132 0.0000051077 -0.0000001616 -0.0000075488 0.0000050377 0.0000061488 0.0004023685 1.8240870662 0.0252758414 0.0000938388 0.0213469425 0.0002079774 0.0271824891
1559193250.48001 0.962841 -67.989544 -1.900189 0.012604 0.001268 -0.694920 0.718975 0.0000051148 -0.0000001697 -0.0000077390 0.0000050491 0.0000064019 0.0004023653 1.8639568794 0.0261536097 0.0001011611 0.0217621391 0.0002147475 0.0277210736
1559193250.58151 0.986497 -68.728417 -1.909430 0.013402 0.001798 -0.695025 0.718858 0.0000051440 -0.0000001828 -0.0000084790 0.0000050544 0.0000065287 0.0004023427 1.9051764795 0.0270947166 0.0001084141 0.0220185850 0.0002140922 0.0282777608
1559193250.67992 1.005354 -69.445907 -1.923335 0.014197 0.003171 -0.694971 0.718891 0.0000052034 -0.0000001950 -0.0000097088 0.0000050477 0.0000062409 0.0004023071 1.9451056744 0.0279457161 0.0001118478 0.0223458467 0.0001976725 0.0288066592
1559193250.77978 1.025119 -70.184775 -1.937718 0.014723 0.004349 -0.694943 0.718901 0.0000052587 -0.0000002006 -0.0000106547 0.0000050432 0.0000059069 0.0004022809 1.9860874048 0.0288129523 0.0001191025 0.0228273344 0.0002021843 0.0293635848
1559193250.87984 1.048005 -70.912883 -1.952627 0.015499 0.004263 -0.695127 0.718707 0.0000052790 -0.0000002171 -0.0000110506 0.0000050581 0.0000063472 0.0004022591 2.0281567104 0.0297416769 0.0001277207 0.0231092246 0.0002050818 0.0299353053
1559193250.97983 1.070191 -71.653570 -1.969514 0.015129 0.004784 -0.695016 0.718819 0.0000052831 -0.0000002060 -0.0000111267 0.0000050488 0.0000059082 0.0004022827 2.0699394811 0.0306462944 0.0001378810 0.0235715925 0.0002190223 0.0305058312
1559193251.08001 1.085185 -72.389863 -1.994341 0.015437 0.003332 -0.694935 0.718899 0.0000052502 -0.0000002220 -0.0000104877 0.0000050848 0.0000068585 0.0004023016 2.1129992088 0.0314603310 0.0001483312 0.0240295810 0.0002313352 0.0310973297
1559193251.18013 1.104971 -73.117222 -2.013297 0.016179 0.001964 -0.695185 0.718646 0.0000052261 -0.0000002502 -0.0000101273 0.0000051306 0.0000080436 0.0004022900 2.1561932516 0.0322754683 0.0001316119 0.0242594641 0.0001930384 0.0316544182
1559193251.27986 1.127656 -73.859020 -2.032183 0.015524 0.001580 -0.695271 0.718579 0.0000051930 -0.0000002358 -0.0000095273 0.0000051293 0.0000079021 0.0004023400 2.1990834285 0.0332384408 0.0001406276 0.0247047411 0.0002014490 0.0322357476
1559193251.38003 1.149056 -74.591729 -2.053364 0.014473 0.001144 -0.695271 0.718601 0.0000051546 -0.0000002124 -0.0000087113 0.0000051189 0.0000075240 0.0004024071 2.2436461321 0.0342575104 0.0001452641 0.0250813249 0.0001954527 0.0328368806
1559193251.47995 1.169143 -75.329520 -2.070904 0.014135 0.000307 -0.695361 0.718522 0.0000051273 -0.0000002053 -0.0000080333 0.0000051350 0.0000077943 0.0004024404 2.2878653488 0.0352224390 0.0001540176 0.0255899072 0.0002045580 0.0334395260
1559193251.58003 1.189647 -76.077362 -2.089277 0.013572 0.000176 -0.695457 0.718440 0.0000051089 -0.0000001917 -0.0000076430 0.0000051285 0.0000075309 0.0004024807 2.3330254944 0.0362227372 0.0001580666 0.0260461552 0.0002069857 0.0340426065
1559193251.67989 1.212260 -76.820429 -2.104587 0.012621 0.001449 -0.695462 0.718451 0.0000051155 -0.0000001721 -0.0000078599 0.0000050894 0.0000062881 0.0004025305 2.3791535151 0.0372903952 0.0001657731 0.0265522751 0.0002165399 0.0346656036
1559193251.77988 1.232520 -77.554071 -2.116950 0.013623 0.002275 -0.695485 0.718408 0.0000051562 -0.0000001928 -0.0000088944 0.0000050957 0.0000064122 0.0004024979 2.4255798374 0.0382739510 0.0001691253 0.0269651014 0.0002113195 0.0352861641
1559193251.87991 1.261176 -78.279457 -2.126551 0.015216 0.004043 -0.695365 0.718484 0.0000052506 -0.0000002247 -0.0000108344 0.0000050979 0.0000064002 0.0004024169 2.4719041408 0.0391799859 0.0001547389 0.0273229192 0.0001822085 0.0358859333
1559193251.97991 1.284601 -79.022004 -2.141594 0.016339 0.006488 -0.695338 0.718468 0.0000053713 -0.0000002315 -0.0000128032 0.0000050800 0.0000056165 0.0004023391 2.5178983838 0.0405956672 0.0001524054 0.0278123782 0.0001837644 0.0365066432
1559193252.07982 1.319031 -79.768561 -2.161664 0.015852 0.008090 -0.695380 0.718422 0.0000054043 -0.0000002034 -0.0000134256 0.0000050491 0.0000045685 0.0004023390 2.5651548868 0.0417791584 0.0001431244 0.0280254117 0.0001423522 0.0371206331
1559193252.17987 1.343220 -80.518447 -2.190355 0.013508 0.007283 -0.695199 0.718654 0.0000052938 -0.0000001543 -0.0000116864 0.0000050319 0.0000036059 0.0004024841 2.6131313031 0.0431894851 0.0001464880 0.0284434107 0.0001303456 0.0377631939
1559193252.27991 1.362687 -81.268316 -2.226280 0.011563 0.003227 -0.695112 0.718802 0.0000051224 -0.0000001467 -0.0000083000 0.0000050577 0.0000047408 0.0004026458 2.6618075948 0.0442117966 0.0001478512 0.0288487049 0.0001117227 0.0384090682
1559193252.38022 1.382441 -82.015898 -2.256280 0.009521 -0.000614 -0.695051 0.718897 0.0000050164 -0.0000001175 -0.0000049660 0.0000050883 0.0000056742 0.0004027485 2.7113809502 0.0452942752 0.0001494803 0.0294133964 0.0001105212 0.0390771885
1559193252.48013 1.406259 -82.778036 -2.275330 0.008033 -0.001479 -0.694731 0.719223 0.0000049873 -0.0000000942 -0.0000036280 0.0000050779 0.0000052978 0.0004028029 2.7612475951 0.0464459155 0.0001449406 0.0296908307 0.0000852895 0.0397416234
1559193252.58045 1.434938 -83.529500 -2.279641 0.008552 -0.000332 -0.694328 0.719608 0.0000050083 -0.0000000996 -0.0000046396 0.0000050692 0.0000049426 0.0004028060 2.8130003219 0.0477629181 0.0001478922 0.0301899598 0.0000675141 0.0404264690
1559193252.68011 1.461992 -84.288857 -2.284746 0.010881 0.001532 -0.693912 0.719976 0.0000050822 -0.0000001327 -0.0000069639 0.0000050822 0.0000052641 0.0004027454 2.8637772742 0.0491700747 0.0001496115 0.0307415347 0.0000787884 0.0411150240
1559193252.78023 1.488890 -85.032343 -2.296888 0.012834 0.003180 -0.693393 0.720438 0.0000051662 -0.0000001665 -0.0000090409 0.0000050911 0.0000055021 0.0004026706 2.9157763472 0.0504520640 0.0001496920 0.0311926444 0.0000773564 0.0418163747
1559193252.88037 1.512136 -85.796091 -2.311210 0.015111 0.003429 -0.692834 0.720931 0.0000052370 -0.0000002137 -0.0000103707 0.0000051328 0.0000066470 0.0004025862 2.9668961323 0.0517620650 0.0001515965 0.0317934065 0.0000811537 0.0425106072
1559193252.98037 1.539105 -86.555914 -2.330941 0.016574 0.003174 -0.692440 0.721278 0.0000052770 -0.0000002511 -0.0000110204 0.0000051733 0.0000076297 0.0004025312 3.0197844039 0.0531926659 0.0001523971 0.0323164431 0.0000726954 0.0432233644
1559193253.08030 1.572721 -87.307239 -2.358077 0.015277 0.004510 -0.691842 0.721873 0.0000052847 -0.0000002084 -0.0000110955 0.0000051251 0.0000061607 0.0004025929 3.0729499349 0.0548519551 0.0001571511 0.0328422069 0.0000591055 0.0439355433
